date,route_id,leg,start_s,end_s,duration_s,distance_m,deviation_pct,from_city,to_city,from_address,to_address,from_lat,from_lon,to_lat,to_lon,driver_id,vehicle_plate,bus_name,administration,source_file
2025-08-28,2025-08-28-Rebel,1,31560,31620,27,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Pleimuiden 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,2,33120,33360,224,90,80.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,3,33360,33420,45,0,,Amsterdam,Amsterdam,"Portsmuiden 3, Amsterdam, NL","Portsmuiden 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,4,33420,34560,1152,9020,,Amsterdam,Amsterdam,"Portsmuiden 3, Amsterdam, NL","Oranje Nassaulaan 85, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,5,35040,36240,1189,8400,49.0,Amsterdam,Amsterdam,"Oranje Nassaulaan 85, Amsterdam, NL","De Groene Zoom, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,6,36360,36360,13,0,,Amsterdam,Amsterdam,"De Groene Zoom, Amsterdam, NL","De Groene Zoom, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,7,36420,36420,40,0,,Amsterdam,Amsterdam,"De Groene Zoom, Amsterdam, NL","De Groene Zoom, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,8,36780,37980,1214,4040,-19.0,Amsterdam,Amsterdam,"De Groene Zoom, Amsterdam, NL","Gerard Doustraat 224, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,9,38520,38940,440,1610,-37.0,Amsterdam,Amsterdam,"Gerard Doustraat 224, Amsterdam, NL","Kleine-Gartmanplantsoen 25, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,10,40140,40680,577,2080,40.0,Amsterdam,Amsterdam,"Kleine-Gartmanplantsoen 25, Amsterdam, NL","Heiligeweg 46, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,11,41040,41280,231,680,-11.0,Amsterdam,Amsterdam,"Heiligeweg 46, Amsterdam, NL","Utrechtsestraat 9, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,12,41460,41700,261,1250,25.0,Amsterdam,Amsterdam,"Utrechtsestraat 9, Amsterdam, NL","Prof. Tulpplein 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,13,42000,42660,645,1990,,Amsterdam,Amsterdam,"Prof. Tulpplein 2, Amsterdam, NL","Nieuwe Doelenstraat 9, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,14,43320,43440,141,400,-2.0,Amsterdam,Amsterdam,"Nieuwe Doelenstraat 9, Amsterdam, NL","Rokin 93, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,15,43860,44220,408,1070,3.0,Amsterdam,Amsterdam,"Rokin 93, Amsterdam, NL","Prins Hendrikkade 67, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,16,44820,46020,1230,2860,-3.0,Amsterdam,Amsterdam,"Prins Hendrikkade 67, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,17,46380,46560,157,290,,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Herengracht 281, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,18,46800,47400,607,2260,71.0,Amsterdam,Amsterdam,"Herengracht 281, Amsterdam, NL","Westerstraat 116, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,19,47940,49980,2047,9510,-34.0,Amsterdam,Amsterdam,"Westerstraat 116, Amsterdam, NL","Durgerdammerdijk 73, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,20,49980,50040,41,0,,Amsterdam,Amsterdam,"Durgerdammerdijk 73, Amsterdam, NL","Durgerdammerdijk 73, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,21,50400,51540,1091,7940,-15.0,Amsterdam,Amsterdam,"Durgerdammerdijk 73, Amsterdam, NL","Gedempt Hamerkanaal 83, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,22,51960,52080,120,370,9.0,Amsterdam,Amsterdam,"Gedempt Hamerkanaal 83, Amsterdam, NL","Motorkade 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,23,52440,54060,1619,20970,135.0,Amsterdam,Amsterdam,"Motorkade 11, Amsterdam, NL","Admiraal De Ruijterweg 406, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,24,54300,55560,1272,6710,0.0,Amsterdam,Amsterdam,"Admiraal De Ruijterweg 406, Amsterdam, NL","Keurenplein 5, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,25,55620,55680,57,50,-58.0,Amsterdam,Amsterdam,"Keurenplein 5, Amsterdam, NL","Keurenplein 5, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,26,56160,57060,916,6170,-18.0,Amsterdam,Amsterdam,"Keurenplein 5, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,27,59220,59280,48,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,28,59580,59640,28,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-28,2025-08-28-Rebel,29,59880,59940,71,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,1,33360,33480,113,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,2,33600,36900,3344,54580,9.0,Amsterdam,Utrecht,"Portsmuiden 8, Amsterdam, NL","Lange Koestraat 43, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,3,37500,37680,209,480,-74.0,Utrecht,Utrecht,"Lange Koestraat 43, Utrecht, NL","Oudegracht 115, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,4,37920,37980,83,100,-29.0,Utrecht,Utrecht,"Oudegracht 115, Utrecht, NL","Oudegracht Aan De Werf 143, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,5,38520,38640,127,140,17.0,Utrecht,Utrecht,"Oudegracht Aan De Werf 143, Utrecht, NL","Ganzenmarkt 6, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,6,39120,39300,156,240,33.0,Utrecht,Utrecht,"Ganzenmarkt 6, Utrecht, NL","Lange Jansstraat 6, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,7,39660,39720,62,240,-4.0,Utrecht,Utrecht,"Lange Jansstraat 6, Utrecht, NL","Janskerkhof 11, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,8,39900,40500,577,1180,131.0,Utrecht,Utrecht,"Janskerkhof 11, Utrecht, NL","Janskerkhof 13, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,9,40560,40620,41,0,,Utrecht,Utrecht,"Janskerkhof 13, Utrecht, NL","Janskerkhof 13, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,10,40920,41700,804,2530,161.0,Utrecht,Utrecht,"Janskerkhof 13, Utrecht, NL","Korte Nieuwstraat 175, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,11,42060,42660,620,2670,-14.0,Utrecht,Utrecht,"Korte Nieuwstraat 175, Utrecht, NL","Herculesplein 373, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,12,42840,44100,1281,6690,21.0,Utrecht,Utrecht,"Herculesplein 373, Utrecht, NL","Willem Van Noortstraat 73, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,13,44460,44700,232,1000,-1.0,Utrecht,Utrecht,"Willem Van Noortstraat 73, Utrecht, NL","Oudlaan 4, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,14,44940,45720,813,2560,11.0,Utrecht,Utrecht,"Oudlaan 4, Utrecht, NL","Westerstraat 1, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,15,46860,47640,808,2970,-3.0,Utrecht,Utrecht,"Catharijnesingel 34, Utrecht, NL","Nijverheidskade 1, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,16,47940,48060,121,230,-36.0,Utrecht,Utrecht,"Nijverheidskade 1, Utrecht, NL","Nijverheidsweg 10, Utrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,17,48240,51060,2837,53620,14.0,Utrecht,Amsterdam,"Nijverheidsweg 10, Utrecht, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,18,54780,54840,39,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-08-29,2025-08-29-Rebel,19,55440,55500,29,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,1,31680,31740,35,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,2,40020,40080,46,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,3,41580,43020,1488,9600,-5.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Lange Leidsedwarsstraat 52, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,4,43260,43860,626,1740,66.0,Amsterdam,Amsterdam,"Lange Leidsedwarsstraat 52, Amsterdam, NL","Heiligeweg 46, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,5,44280,45540,1248,4750,340.0,Amsterdam,Amsterdam,"Heiligeweg 46, Amsterdam, NL","Dam 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,6,46140,46380,237,800,4.0,Amsterdam,Amsterdam,"Dam 7, Amsterdam, NL","Prins Hendrikkade 68, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,7,46980,47700,725,3560,-1.0,Amsterdam,Amsterdam,"Prins Hendrikkade 68, Amsterdam, NL","Amsteldijk 67, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,8,48180,48720,543,3300,76.0,Amsterdam,Amsterdam,"Amsteldijk 67, Amsterdam, NL","Mauritskade 61, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,9,49200,49800,571,2900,2.0,Amsterdam,Amsterdam,"Mauritskade 61, Amsterdam, NL","Rietlandpark 377, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,10,50100,50940,841,5480,-13.0,Amsterdam,Amsterdam,"Rietlandpark 377, Amsterdam, NL","Schaafstraat 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,11,51300,51540,215,580,12.0,Amsterdam,Amsterdam,"Schaafstraat 12, Amsterdam, NL","Motorkade 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,12,51900,53160,1267,18330,34.0,Amsterdam,Amsterdam,"Motorkade 11, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,13,53640,53640,33,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,14,53760,53820,79,240,14.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Bolstoen 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,15,53880,54420,528,2520,-5.0,Amsterdam,Amsterdam,"Bolstoen 4, Amsterdam, NL","Hornweg 60, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,16,54720,55140,449,2770,0.0,Amsterdam,Amsterdam,"Hornweg 60, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,17,58140,58140,33,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,18,58200,58260,46,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,19,58800,58800,25,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,20,59220,59280,58,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-01,2025-09-01-Rebel,21,59340,59340,28,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,1,31200,31260,53,30,-67.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,2,33060,35820,2762,10020,-4.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Prinsengracht 508, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,3,36300,37080,776,1660,60.0,Amsterdam,Amsterdam,"Prinsengracht 508, Amsterdam, NL","Kerkstraat 67, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,4,38160,38580,393,1450,9.0,Amsterdam,Amsterdam,"Kerkstraat 67, Amsterdam, NL","Quellijnstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,5,39960,40020,59,40,-20.0,Amsterdam,Amsterdam,"Quellijnstraat 87, Amsterdam, NL","Quellijnstraat 81, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,6,40860,41700,819,660,89.0,Amsterdam,Amsterdam,"Quellijnstraat 81, Amsterdam, NL","Gerard Doustraat 224, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,7,42240,43140,907,1950,-2.0,Amsterdam,Amsterdam,"Gerard Doustraat 224, Amsterdam, NL","Beukenplein 22, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,8,43380,44880,1507,7950,-6.0,Amsterdam,Amsterdam,"Beukenplein 22, Amsterdam, NL","Mt. Ondinaweg 34, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,9,45420,45900,466,2800,1.0,Amsterdam,Amsterdam,"Mt. Ondinaweg 34, Amsterdam, NL","Back-Upstraat 32, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,10,46140,46980,845,6380,11.0,Amsterdam,Zaandam,"Back-Upstraat 32, Amsterdam, NL","Kruisbaken 3, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,11,47280,48180,864,12670,-1.0,Zaandam,Amsterdam,"Kruisbaken 3, Zaandam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,12,48960,48960,21,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,13,49020,49080,53,240,-4.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Bolstoen 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,14,49200,49380,180,340,42.0,Amsterdam,Amsterdam,"Bolstoen 4, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,15,51960,52260,302,2140,27.0,Amsterdam,Zaandam,"Portsmuiden 15, Amsterdam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,16,52860,53160,296,1960,15.0,Zaandam,Amsterdam,"Herwijk, Zaandam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-02,2025-09-02-Rebel,17,58740,58800,97,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,1,31020,31020,54,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,2,33120,36060,2935,13320,29.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Nieuwe Doelenstraat 24, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,3,36660,37560,900,3390,98.0,Amsterdam,Amsterdam,"Vendelstraat 8, Amsterdam, NL","Nieuwezijds Voorburgwal 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,4,38940,39240,272,780,4.0,Amsterdam,Amsterdam,"Nieuwezijds Voorburgwal 4, Amsterdam, NL","Spuistraat 175, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,5,40140,40200,94,130,-24.0,Amsterdam,Amsterdam,"Spuistraat 175, Amsterdam, NL","Spuistraat 197, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,6,40620,40800,208,420,5.0,Amsterdam,Amsterdam,"Spuistraat 197, Amsterdam, NL","Nieuwezijds Voorburgwal 385, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,7,41820,42120,282,840,8.0,Amsterdam,Amsterdam,"Nieuwezijds Voorburgwal 385, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,8,42660,43080,380,630,,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Reestraat 1, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
